index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,1.7925e+06,5074.6,5090.93,2.61726e+06,2.62894e+06,36910,36977.7,1.19586e+08,0,0,0,0
0,1,1.79519e+06,5108.32,5124.94,2.61734e+06,2.62902e+06,36893.8,36961.1,1.19583e+08,39.1671,51.938,39.1671,51.938
0,2,1.79783e+06,5119.69,5136.33,2.61745e+06,2.62913e+06,36918,36985.1,1.19589e+08,39.1919,51.9705,39.1919,51.9705
0,3,1.80042e+06,5131.34,5147.99,2.61757e+06,2.62925e+06,36960.4,37027.5,1.19594e+08,39.2336,52.0256,39.2336,52.0256
0,4,1.80294e+06,5145.19,5161.86,2.61771e+06,2.62939e+06,37020.4,37087.4,1.196e+08,39.2932,52.1045,39.2932,52.1045
0,5,1.80539e+06,5161.43,5178.13,2.61786e+06,2.62954e+06,37098.7,37165.7,1.19606e+08,39.3716,52.2082,39.3716,52.2082
0,6,1.80776e+06,5180.15,5196.89,2.61802e+06,2.6297e+06,37195.8,37262.9,1.19612e+08,39.4697,52.3381,39.4697,52.3381
0,7,1.81004e+06,5201.43,5218.21,2.61819e+06,2.62987e+06,37312.5,37379.6,1.19617e+08,39.588,52.4948,39.588,52.4948
0,8,1.81222e+06,5225.29,5242.13,2.61837e+06,2.63006e+06,37449.1,37516.3,1.19623e+08,39.7271,52.6791,39.7271,52.6791
0,9,1.81428e+06,5251.76,5268.66,2.61857e+06,2.63025e+06,37605.8,37673.1,1.19629e+08,39.8874,52.8914,39.8874,52.8914
0,10,1.81622e+06,5280.83,5297.8,2.61877e+06,2.63046e+06,37782.7,37850.3,1.19635e+08,40.0689,53.1319,40.0689,53.1319
0,11,1.81804e+06,5312.46,5329.51,2.61899e+06,2.63067e+06,37979.8,38047.6,1.19641e+08,40.2717,53.4006,40.2717,53.4006
0,12,1.81971e+06,5346.6,5363.74,2.61922e+06,2.6309e+06,38196.8,38264.8,1.19647e+08,40.4955,53.6972,40.4955,53.6972
0,13,1.82123e+06,5383.16,5400.39,2.61945e+06,2.63114e+06,38433.1,38501.4,1.19653e+08,40.7399,54.0211,40.7399,54.0211
0,14,1.82259e+06,5422.01,5439.34,2.6197e+06,2.63138e+06,38688.1,38756.8,1.1966e+08,41.0043,54.3715,41.0043,54.3715
0,15,1.82378e+06,5463.01,5480.46,2.61996e+06,2.63164e+06,38961,39030,1.19666e+08,41.2878,54.7473,42.4787,54.7473
0,16,1.8248e+06,5505.99,5523.56,2.62022e+06,2.6319e+06,39250.6,39320,1.19672e+08,41.5893,55.147,38.1651,54.4058
0,17,1.82564e+06,5550.75,5568.44,2.62049e+06,2.63217e+06,39555.6,39625.5,1.19679e+08,41.9077,55.569,43.0974,59.8304
0,18,1.82629e+06,5597.05,5614.87,2.62077e+06,2.63245e+06,39874.6,39945,1.19686e+08,42.2413,56.0112,44.5552,59.5479
0,19,1.82675e+06,5644.63,5662.59,2.62105e+06,2.63274e+06,40206,40276.8,1.19693e+08,42.5886,56.4715,51.5273,49.6289
0,20,1.82702e+06,5693.22,5711.32,2.62135e+06,2.63303e+06,40547.7,40619.1,1.197e+08,42.9475,56.9473,43.7385,63.9929
0,21,1.82708e+06,5742.52,5760.75,2.62164e+06,2.63332e+06,40897.9,40969.8,1.19707e+08,43.3161,57.4359,43.7755,64.4066
0,22,1.82695e+06,5792.19,5810.57,2.62194e+06,2.63362e+06,41254.3,41326.7,1.19714e+08,43.692,57.9342,44.1735,53.919
0,23,1.82662e+06,5841.9,5860.42,2.62225e+06,2.63393e+06,41614.7,41687.6,1.19722e+08,44.0728,58.439,45.0986,59.96
